5188;TRIFIL BA;ITABUNA TEXTIL LTDA;01933349000149;27701;TRIFIL BA CL T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
53015;VB ALIMENTOS;VB ALIMENTOS INDUSTRIA E COMERCIO LTDA;04955487000117;27702;VB ALIMENTOS CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
50091;VIDROPORTO;VIDROPORTO S.A.;48845556000105;27703;VIDROPORTO CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1417;WHEATON MATRIZ;WHEATON BRASIL VIDROS LTDA.;60750056000195;27704;WHEATON MATRIZ CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
75523;YABORA;YABORA INDUSTRIA AERONAUTICA S.A.;30657250000160;27705;YABORA CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
53438;ZANAFLEX;ZANAFLEX BORRACHAS LTDA;62055710000176;27706;ZANAFLEX CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
51263;ZM;ZM SA;76812379000104;27707;ZM CL T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
60807;USINA IRACEMA CL;SAO MARTINHO S/A;51466860002957;27708;USINA IRACEMA CL T;Consumidor Livre;ENCERRADO;Comercialização;SUDESTE;Não
1384;KIMBERLY CLARK;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02290277000121;27710;KIMB CLARK PINTO CL T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
56225;INTELIG;TIM S A;02421421000111;27711;TIM SA NE;Consumidor Especial;ATIVO;Comercialização;NORDESTE;Não
56225;INTELIG;TIM S A;02421421000111;27712;TIM SA N;Consumidor Especial;ATIVO;Comercialização;NORTE;Não
58121;PIFPAFFPGO;RIO BRANCO ALIMENTOS S/A;05017780001844;27713;PIFPAFFPGO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
50138;BUNDY MAT;BUNDY REFRIGERACAO BRASIL INDUSTRIA E COMERCIO LTDA.;08320017000138;27714;BUNDY MAT T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
65392;CADAM;CADAM S.A.;04788980000190;27715;CADAM T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
9690;CATA TECIDOS;CATA TECIDOS E EMBALAGENS INDUSTRIAIS S.A. EM RECUPERACAO JUDICIAL;15689185000160;27716;CATA TECIDOS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
70436;CDM ASPEN PARK;CONDOMINIO DO ASPEN PARK SHOPPING CENTER II;03070981000131;27717;CDM ASPEN PARK T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
1243;CEBRACE;CEBRACE CRISTAL PLANO LTDA;45070190000151;27718;CEBRACE BARRA VELHA T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
57391;TUPPERWARE;DART DO BRASIL INDUSTRIA E COMERCIO LIMITADA;42179671000101;27719;TUPPERWARE CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
54120;UNIMIN;UNIMIN DO BRASIL LTDA;56139066000111;27720;UNIMIN CL T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
93574;PARAISO SHOPPING;CONDOMINIO PARAISO SHOPPING CENTER;13478398000118;27721;PARAISO SHOPPING;Consumidor Especial;ATIVO;Comercialização;NORTE;Não
70431;UNIVERSAL LEAF;UNIVERSAL LEAF TABACOS LTDA;82638644000174;27722;UNIVERSAL LEAF CL T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
4215;VALFILM MG 74;VALFILM - MG INDUSTRIA DE EMBALAGENS LTDA;07183852000704;27723;VALFILM MG 74 CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
79479;VALFILM PLASTICOS;VALFILM INDUSTRIA E COMERCIO DE PLASTICOS LTDA;04807608000183;27724;VALFILM PLASTICOS CL T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
54591;WISE;WISE PLASTICOS S.A;04053268000142;27725;WISE CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
11549;ZANINI RENK;ZANINI RENK EQUIPAMENTOS INDUSTRIAIS LTDA;47038294000104;27726;ZANINI RENK CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1885;TESA;TERMOELETRICA SANTA ADELIA LTDA;04710129000144;27727;TESA CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1384;KIMBERLY CLARK;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02290277000121;27729;KIMB CLARK CAMACARI CL T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
93639;CRISTAL FORTE;CRISTAL FORTE DO BRASIL LTDA;39321013000106;27730;CRISTAL FORTE;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
1189;PILKINGTON;PILKINGTON BRASIL LTDA;61736732000139;27731;PILKINGTON T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
51312;PLASTIRRICO;PLASTIRRICO INDUSTRIA E COMERCIO LTDA;59247502000164;27732;PLASTIRRICO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
67800;CAIEIRAS INDUSTRIA;CAIEIRAS INDUSTRIA E COMERCIO DE PAPEIS ESPECIAIS LTDA.;30910705000107;27733;CAIEIRAS INDUSTRIA T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
65034;CAN-PACK;CAN-PACK BRASIL INDUSTRIA DE EMBALAGENS LTDA.;14855630000152;27734;CAN-PACK NE T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
66575;CERAMICA ALMEIDA PISOS;ALMEIDA PISOS E REVESTIMENTOS LTDA.;22180761000105;27735;CERAMICA ALMEIDA T;Consumidor Livre;ENCERRADO;Comercialização;NULL;Não
55846;CITRUS JUICE;CITRUS JUICE EIRELI;11186770000197;27736;CITRUS JUICE ENG COELHO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
54437;CLARIANT SA;CLARIANT S.A;31452113000151;27737;CLARINT SUZANO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
60572;PRENSAS SCHULER;PRENSAS SCHULER S A;61068342000138;27738;PRENSAS SCHULER T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
57903;RANDA IND;RANDA PORTAS, MOLDURAS E COMPENSADOS LTDA;79082939000100;27739;RANDA BITURNA;Consumidor Especial;ATIVO;Comercialização;SUL;Não
55018;KNAUF RJ;KNAUF DO BRASIL LTDA;02082558000199;27740;KNAUF RJ CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
50757;PLASC;PLASC - PLASTICOS SANTA CATARINA LTDA EM RECUPERACAO JUDICIAL;79427589000169;27741;PLASC T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
70272;CBC CARTUCHOS;COMPANHIA BRASILEIRA DE CARTUCHOS;57494031000163;27742;CBC CARTUCHOS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
16378;PROVIDENCIA K12;COMPANHIA PROVIDENCIA INDUSTRIA E COMERCIO;76500180001376;27743;PROVIDENCIA K12 T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
5274;COND BARRA;CONDOMINIO BARRA;16275232000192;27744;COND BARRA ENT 2 CL T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
51973;RECREIO SHOPPING;CONDOMINIO RECREIO SHOPPING CENTER;02210210000130;27746;RECREIO SHOPPING T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1562;REFRIO;REFRIO ARMAZENS GERAIS LTDA.;49363468000130;27747;REFRIO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
3163;RENAULT;RENAULT DO BRASIL S.A;00913443000173;27748;RENAULT T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
2212;SAO DOMINGOS I5;USINA SAO DOMINGOS-ACUCAR E ETANOL S/A;47063128000168;27749;SAO DOMINGOS I5 T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
52720;SAO GABRIEL PAPEIS;SAO GABRIEL PAPEIS LTDA;04346278000176;27750;SAO GABRIEL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
86867;DORMER PRAMET;DORMER PRAMET SOLUCOES PARA USINAGEM LTDA;60875580000192;27751;DORMER PRAMET T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
3066;DECA METAIS;DEXCO S.A;97837181002190;27752;DECA METAIS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
3198;DURA FA;DEXCO S.A;97837181001976;27753;DURA FA T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
50739;SHOP FAROL;CONDOMINIO FAROL SHOPPING;08258075000189;27754;SHOP FAROL T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
76302;SHOP PARQUE DA CIDADE;CONDOMINIO PARQUE DA CIDADE;24302343000683;27755;SHOP PARQUE DA CIDADE T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1408;SHOP PARQUE DOM PEDRO;''CONDOMINIO SHOPPING PARQUE D. PEDRO'';04895134000179;27756;SHOP D PEDRO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
54603;SHOPPING CASTANHEIRA;CONDOMINIO DO CASTANHEIRA SHOPPING CENTER;02287538000154;27757;SHOPPING CASTANHEIRA T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
53965;SHOPPING CIDADE SP;SUBCONDOMINIO SHOPPING CIDADE SAO PAULO;21314882000130;27758;SHOPPING CIDADE SP T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
53604;CARIOCA SHOPPING CL;CEZANNE EMPREENDIMENTOS E PARTICIPACOES LTDA.;14750461000196;27759;CARIOCA SHOPPING T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
61851;CARL ZEISS;CARL ZEISS VISION BRASIL INDUSTRIA OPTICA LTDA;28826394000150;27760;CARL ZEISS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1187;CATERPILLAR;CATERPILLAR BRASIL LTDA;61064911000177;27761;CATERPILLAR T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1060;CBMM;COMPANHIA BRASILEIRA DE METALURGIA E MINERACAO;33131541000108;27762;CBMM T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
56282;CCM DESCARTAVEIS;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.;12288046000137;27763;CCM DESCARTAVEIS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
56489;CERAS JOHNSON;CERAS JOHNSON LTDA;33122466000704;27764;CERAS JOHNSON N T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
53440;CIMFLEX;CIMFLEX-INDUSTRIA E COMERCIO DE PLASTICOS LTDA;07009980000132;27765;CIMFLEX T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
59300;PORTONAVE;PORTONAVE S/A - TERMINAIS PORTUARIOS DE NAVEGANTES;01335341000180;27766;PORTONAVE T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
64955;COFCO GRAINS;COFCO INTERNATIONAL GRAINS LTDA.;29332398000145;27767;COFCO GRAINS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
9331;PROVIDENCIA;COMPANHIA PROVIDENCIA INDUSTRIA E COMERCIO;76500180000132;27768;PROVIDENCIA T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
16380;PROVIDENCIA K10;COMPANHIA PROVIDENCIA INDUSTRIA E COMERCIO;76500180000809;27769;PROVIDENCIA K10 T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
69804;QUATA SAO JOSE;ACUCAREIRA QUATA S/A;60855574000335;27770;QUATA SAO JOSE T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
51082;COND FOODTOWN;CONDOMINIO OPERACIONAL FOODTOWN OSASCO;02633258000150;27771;COND FOODTOWN T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
2858;COND SALVADOR;CONDOMINIO DO SALVADOR SHOPPING;08867234000142;27772;COND SALVADOR T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
64766;RACOES GOLFINHO;INDUSTRIA E COMERCIO DE RACOES GOLFINHO LTDA;05609769000125;27773;RACOES GOLFINHO T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
10312;DUPONT;CORTEVA AGRISCIENCE DO BRASIL LTDA.;61064929000179;27774;DUPONT T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1363;SCHULZ;SCHULZ S/A;84693183000168;27775;SCHULZ 1 T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
1730;SELMI;PASTIFICIO SELMI SA;46025722000100;27776;SELMI 2 T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
50396;SHOP BALN CAMBORIU;CONDOMINIO COMERCIAL DO BALNEARIO CAMBORIU SHOPPING;09002565000182;27777;SHOP BALN CAMBORIU T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
2210;SHOP FIESTA;CONDOMINIO SHOPPING CENTER FIESTA;01086379000167;27778;SHOP FIESTA T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1423;KODAK;KODAK BRASILEIRA COMERCIO DE PRODUTOS PARA IMAGEM E SERVICOS LTDA;61186938000132;27779;KODAK SJC T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1517;CECIL;CECIL S/A - LAMINACAO DE METAIS;61554028000165;27780;CECIL ITAPEVI T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
2196;LANCASTER;LANCASTER BENEFICIAMENTOS TEXTEIS LTDA;76541317000105;27781;LANCASTER CL T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
51118;CERBRAS;CERAMICA BRASILEIRA CERBRAS LTDA;35029057000106;27782;CERBRAS T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
14279;CESMC;COMPANHIA ENERGETICA DE SAO MIGUEL DOS CAMPOS;18053794000117;27783;CESMC CL T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
53399;CHERY;CAOA CHERY AUTOMOVEIS LTDA.;12637366000155;27784;CHERY T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
55846;CITRUS JUICE;CITRUS JUICE EIRELI;11186770000197;27785;CITRUS JUICE ITAJOBI T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1253;PPE FIOS;PPE FIOS ESMALTADOS S.A;62255682000130;27786;PPE FIOS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
89868;CMPQ IGARASSU;CMPQ IGARASSU INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA;30653585000100;27787;CMPQ IGARASSU T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
53395;COMPASS MATRIZ;COMPASS MINERALS AMERICA DO SUL INDUSTRIA E COMERCIO LTDA;60398138000112;27788;COMPASS MATRIZ T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
84206;COMPONEL;COMPONEL INDUSTRIA E COMERCIO LTDA;57593253000133;27789;COMPONEL T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
50560;COND UBERLANDIA SHOP CL 514;CONDOMINIO UBERLANDIA SHOPPING;18614523000193;27790;COND UBERLANDIA SHOP T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
73781;CONSORCIO CX SHOP;CONSORCIO CX SHOPPING;32215331000135;27791;CONSORCIO CX SHOP T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
58610;CRUSOE;CRUSOE FOODS INDUSTRIA, IMPORTACAO E EXPORTACAO LTDA;11814967000123;27792;CRUSOE T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
9370;RIOMAR;SUBCONDOMINIO RIOMAR RECIFE;16888022000170;27793;RIOMAR T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
9372;RUDNICK;MOVEIS RUDNICK S A;86046612000130;27794;RUDNICK T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
1412;CSJ;CIA. SANEAMENTO DE JUNDIAI;01201289000170;27795;CSJ MATRIZ T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1412;CSJ;CIA. SANEAMENTO DE JUNDIAI;01201289000170;27796;CSJ LATORRE T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
50334;SANCHEZ CANO;SANCHEZ CANO LTDA;03594123000196;27797;SANCHEZ CANO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
3721;SANTA MARIA AUTOPRODUTOR;SANTA MARIA CIA DE PAPEL E CELULOSE;77887917000184;27798;SANTA MARIA AUTOPRODUTOR T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
1301;COMFIO;COMFIO COMPANHIA CATARINENSE DE FIACAO;82607847000101;27799;COMFIO T;Consumidor Livre;ENCERRADO;Comercialização;NULL;Não
60571;COMPAR;COMPAR COMPANHIA PARAENSE DE REFRIGERANTES;04928297000100;27800;COMPAR T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
69803;QUATA BARRA GRANDE APE;ACUCAREIRA QUATA S/A;60855574000416;27801;QUATA BARRA GRANDE APE T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
70840;CPN MINERACAO;C P N MINERACAO LTDA;05396051000106;27802;CPN MINERACAO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
2060;CPR;CPR INDUSTRIA E COMERCIO DE PLASTICO LTDA;04285109000173;27803;CPR T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
6060;SALVADOR NSHOP;SUB-CONDOMINIO SHOPPING CENTER SALVADOR NORTE SHOPPING;13039848000176;27804;SALVADOR NSHOP T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
198;CUMMINS;CUMMINS BRASIL LIMITADA;43201151000110;27805;CUMMINS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
8491;SAMOT;INDUSTRIA MECANICA SAMOT LTDA;56912124000106;27806;SAMOT T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
70196;SANOFI MEDLEY;SANOFI MEDLEY FARMACEUTICA LTDA;10588595001092;27807;SANOFI MEDLEY T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
51009;DOCILE ALIMENTOS;DOCILE ALIMENTOS LTDA;94261534000115;27808;DOCILE ALIMENTOS T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
1300;DOHLER;DOHLER S.A.;84683408000103;27809;DOHLER T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
70839;DOMO BUSINESS;CONDOMINIO DOMO BUSINESS;15039425000181;27810;DOMO BUSINESS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
53357;DONADUZZI;PRATI, DONADUZZI & CIA LTDA;73856593000166;27811;DONADUZZI T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
3825;DECA LR;DEXCO S.A;97837181002948;27812;DECA LR T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
56160;SAVOY INDUSTRIA;SAVOY INDUSTRIA DE COSMETICOS S.A.;15392876000360;27813;SAVOY T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
51593;SC BOTUCATU;SHOPPING PARK BOTUCATU EMPREENDIMENTOS S.A.;14245894000194;27814;SC BOTUCATU T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1363;SCHULZ;SCHULZ S/A;84693183000168;27815;SCHULZ 2 T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
8192;SELITA;COOPERATIVA DE LATICINIOS SELITA;27178359000100;27816;SELITA T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
3113;SHOP HIGIENOP;CONDOMINIO COMERCIAL SHOPPING PATIO HIGIENOPOLIS;09101925000101;27817;SHOP HIGIENOP T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
55070;SHOP VIA VALE GARDEN;ASSOCIACAO DO VIA VALE GARDEN SHOPPING;16830406000131;27818;SHOP VIA VALE GARDEN T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
53365;DAE AGUA ESGOTO;DAE SA - AGUA E ESGOTO;03582243000173;27819;DAE AGUA ESGOTO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
8169;DOCOL;DOCOL INDUSTRIA E COMERCIO LTDA;75339051000141;27820;DOCOL T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
3064;DECA LOUCAS;DEXCO S.A;97837181002271;27821;DECA LOUCAS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
3616;SCHOTT;SCHOTT FLAT GLASS DO BRASIL LTDA;01245657000181;27822;SCHOTT T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1730;SELMI;PASTIFICIO SELMI SA;46025722000100;27823;SELMI 1 T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
88497;SHG SEMENTES CL;SHG SEMENTES E SERVICOS LTDA;37302618000116;27824;SGH SEMENTES CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
50233;LATIC TIROL;LACTICINIOS TIROL LTDA;83011247000130;27825;LATIC TIROL TREZE T;Consumidor Livre;ENCERRADO;Comercialização;SUL;Não
50233;LATIC TIROL;LACTICINIOS TIROL LTDA;83011247000130;27826;LATIC TIROL PINHAL T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
8471;SHOPPVILAVELHA;CONSORCIO BOULEVARD SHOPPING VILA VELHA;15091769000130;27827;SHOPPVILAVELHA T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
93603;DIRECIONAL ENGENHARIA;DIRECIONAL ENGENHARIA S/A;16614075000100;27828;DIRECIONAL ENGENHARIA;Consumidor Especial;ATIVO;Comercialização;SUDESTE;Não
2019;UTE QUATA CONV;ACUCAREIRA QUATA S/A;60855574000173;27829;TR2 BIORIGIN CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
2631;VALE TIJUCO;VALE DO TIJUCO ACUCAR E ALCOOL S.A.;08493354000127;27830;VALE TIJUCO CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1418;MAHLE SBC;MAHLE METAL LEVE S.A.;60476884001744;27831;MAHLE SBC T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
54337;MANAUARA SHOPPING;CONDOMINIO MANAUARA SHOPPING;10575844000114;27832;MANAUARA SHOPPING T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
1848;MARKET PLACE;CONDOMINIO DO CONJUNTO COMERCIAL MARKET PLACE;00102759000185;27833;MARKET PLACE T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
76488;MEGA PACK PLASTICOS;MEGA PACK PLASTICOS S.A EM RECUPERACAO JUDICIAL;19631376000122;27834;MEGA PACK PLASTICOS T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
4083;METSO BR;METSO OUTOTEC BRASIL INDUSTRIA E COMERCIO LTDA.;16622284000198;27835;METSO BR EQUIPAMENTOS T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
54185;MOV 3 IRMAOS;INDUSTRIA DE MOVEIS 3 IRMAOS SOCIEDADE ANONIMA;82767641000130;27836;MOV 3 IRMAOS T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
5313;MWM;INTERNATIONAL INDUSTRIA AUTOMOTIVA DA AMERICA DO SUL LTDA.;02162259000750;27837;MWM T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
68818;NEODENT;JJGC INDUSTRIA E COMERCIO DE MATERIAIS DENTARIOS S.A;00489050000184;27838;NEODENT T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
58337;SHOP TABOAO;SDT 3 CENTRO COMERCIAL LTDA.;02463746000167;27839;SHOP TABOAO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
53348;LATAS DO BRASIL;LATAS INDUSTRIA DE EMBALAGENS DE ALUMINIO DO BRASIL LTDA.;24168115000158;27840;LATAS DO BRASIL SE T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
1362;SHOPPING D;CONDOMINIO SHOPPING CENTER ''D'';00087900000118;27841;SHOPPING D T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
53376;SHOPPING METROPOLITANO;METROPOLITANO ADMINISTRADORA LTDA;17799741000187;27842;SHOPPING METROPOLITANO T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
50881;SHOPPING RECIFE;CONDOMINIO DO SHOPPING CENTER RECIFE;08961229000102;27843;SHOPPING RECIFE T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
58770;LG ELECTRONICS;LG ELECTRONICS DO BRASIL LTDA;01166372000155;27844;LG ELECTRONICS MANAUS T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
51083;SIMOLDES;SIMOLDES PLASTICOS BRASIL LTDA.;01640335000137;27845;SIMOLDES T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
9649;SJC BIOENERGIA;SJC BIOENERGIA LTDA;10249419000135;27846;SJC BIOENERGIA 1T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
9649;SJC BIOENERGIA;SJC BIOENERGIA LTDA;10249419000135;27847;SJC BIOENERGIA 3 T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
49667;LUNELLI;LUNELLI INDUSTRIA DO VESTUARIO LTDA.;12213317000195;27849;LUNELLI T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
58321;UTE ENERGIR;ENERGIR GERACAO DE ENERGIA ELETRICA LTDA;21426833000199;27850;UTE ENERGIR CL T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
2789;UTE ILHA;PIONEIROS TERMOELETRICA ILHA SOLTEIRA S.A.;10235093000197;27851;UTE ILHA CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
4324;MAHLE ITA;MAHLE METAL LEVE S.A.;60476884001582;27852;MAHLE ITA T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
85408;VALE DO TAMBAU SE CONV;VALE DO TAMBAU INDUSTRIA DE PAPEL LTDA;03548504000139;27853;VALE DO TAMBAU SE CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
6878;VETORIAL;VETORIAL SIDERURGIA LTDA;03543379000174;27854;VETORIAL CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
3206;VISTA ALEGRE;AGROINDUSTRIAL VISTA ALEGRE S.A. EM RECUPERACAO JUDICIAL;44836856000177;27855;VISTA ALEGRE CL T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
3595;MAHLE MET;MAHLE METAL LEVE S.A.;60476884000187;27856;MAHLE MET T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
65066;MANOEL MARCHETTI;MANOEL MARCHETTI S.A.;84148436000112;27857;MANOEL MARCHETTI T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
1582;MAXIFORJA;MAXIFORJA COMPONENTES AUTOMOTIVOS LTDA;88303375000171;27858;MAXIFORJA T;Consumidor Livre;ATIVO;Comercialização;SUL;Não
53348;LATAS DO BRASIL;LATAS INDUSTRIA DE EMBALAGENS DE ALUMINIO DO BRASIL LTDA.;24168115000158;27859;LATAS DO BRASIL NE T;Consumidor Livre;ATIVO;Comercialização;NORDESTE;Não
51336;SHOPPING LEBLON;CONDOMINIO DO SHOPPING LEBLON;08471923000133;27860;SHOPPING LEBLON T;Consumidor Livre;ATIVO;Comercialização;SUDESTE;Não
56735;HITACHI CHASSIS;HITACHI ASTEMO MANAUS CHASSIS SYSTEMS LTDA.;04012043000148;27861;HITACHI CHASSIS T;Consumidor Livre;ATIVO;Comercialização;NORTE;Não
